2011.07.12,00:00,1.40381,1.40537,1.38371,1.39889,350373
2011.07.13,00:00,1.39891,1.42802,1.39624,1.42693,298751
2011.07.14,00:00,1.42708,1.42715,1.41151,1.41616,282505
2011.07.15,00:00,1.41614,1.41920,1.40923,1.41542,229254
2011.07.17,00:00,1.41030,1.41332,1.41030,1.41259,8931
2011.07.18,00:00,1.41259,1.41354,1.40140,1.41253,250864
2011.07.19,00:00,1.41253,1.42172,1.40685,1.41700,273548
2011.07.20,00:00,1.41700,1.42738,1.41330,1.42603,252410
2011.07.21,00:00,1.42603,1.44367,1.41390,1.44077,295255
2011.07.22,00:00,1.44080,1.44373,1.43235,1.43564,234935
2011.07.24,00:00,1.43844,1.44160,1.43656,1.43664,11443
2011.07.25,00:00,1.43666,1.44060,1.43249,1.43730,237502
2011.07.26,00:00,1.43730,1.45251,1.43571,1.45077,256916
2011.07.27,00:00,1.45076,1.45353,1.43395,1.43608,254427
2011.07.28,00:00,1.43607,1.44001,1.42544,1.43264,261569
2011.07.29,00:00,1.43263,1.44123,1.42301,1.43962,269639
2011.07.31,00:00,1.43793,1.43815,1.43465,1.43537,11256
2011.08.01,00:00,1.43539,1.44526,1.41856,1.42724,261403
2011.08.02,00:00,1.42723,1.42826,1.41512,1.41836,293647
2011.08.03,00:00,1.41835,1.43675,1.41453,1.43492,322001
2011.08.04,00:00,1.43492,1.43676,1.40555,1.40749,351632
2011.08.05,00:00,1.40748,1.42975,1.40699,1.42763,349401
2011.08.07,00:00,1.44152,1.44260,1.42879,1.43078,23352
2011.08.08,00:00,1.43075,1.44015,1.41302,1.41757,376623
2011.08.09,00:00,1.41758,1.43962,1.41520,1.43541,388093
2011.08.10,00:00,1.43541,1.44008,1.41223,1.41370,357926
2011.08.11,00:00,1.41369,1.42871,1.41040,1.42146,374353
2011.08.12,00:00,1.42147,1.42895,1.41494,1.42485,282725
2011.08.14,00:00,1.42623,1.42836,1.42525,1.42834,12247
2011.08.15,00:00,1.42833,1.44727,1.42637,1.44373,268585
2011.08.16,00:00,1.44373,1.44664,1.43540,1.43804,271648
2011.08.17,00:00,1.43804,1.45159,1.43280,1.44278,265354
2011.08.18,00:00,1.44277,1.44509,1.42712,1.42960,291115
2011.08.19,00:00,1.42963,1.44515,1.42588,1.43961,283512
2011.08.21,00:00,1.43765,1.43841,1.43607,1.43661,10449
2011.08.22,00:00,1.43663,1.44341,1.43471,1.43571,244056
2011.08.23,00:00,1.43570,1.44995,1.43570,1.44377,236190
2011.08.24,00:00,1.44379,1.44811,1.43852,1.44076,227143
2011.08.25,00:00,1.44077,1.44743,1.43277,1.43878,230070
2011.08.26,00:00,1.43878,1.45012,1.43303,1.44985,225853
2011.08.28,00:00,1.44935,1.45032,1.44777,1.44803,7964
2011.08.29,00:00,1.44803,1.45483,1.44660,1.45160,184736
2011.08.30,00:00,1.45160,1.45328,1.43850,1.44391,220497
2011.08.31,00:00,1.44391,1.44674,1.43584,1.43634,209191
2011.09.01,00:00,1.43634,1.43771,1.42260,1.42682,216579
2011.09.02,00:00,1.42660,1.42873,1.41838,1.42046,213400
2011.09.04,00:00,1.41581,1.41726,1.41360,1.41479,9476
2011.09.05,00:00,1.41480,1.41730,1.40585,1.40686,188485
2011.09.06,00:00,1.40686,1.42347,1.39741,1.40091,258883
2011.09.07,00:00,1.40090,1.41250,1.40062,1.40802,228140
2011.09.08,00:00,1.40803,1.40887,1.38733,1.38891,246052
2011.09.09,00:00,1.38890,1.39363,1.36285,1.36532,259817
2011.09.11,00:00,1.35840,1.36219,1.35560,1.35826,14714
2011.09.12,00:00,1.35825,1.36902,1.35034,1.36382,315808
2011.09.13,00:00,1.36381,1.37386,1.35585,1.36819,307329
2011.09.14,00:00,1.36819,1.37816,1.35907,1.37478,298019
2011.09.15,00:00,1.37480,1.39314,1.37031,1.38800,273612
2011.09.16,00:00,1.38803,1.38813,1.37537,1.37987,232232
2011.09.18,00:00,1.36883,1.37114,1.36630,1.36810,13989
2011.09.19,00:00,1.36822,1.37204,1.35867,1.36220,273301
2011.09.20,00:00,1.36220,1.37320,1.35939,1.37055,278629
2011.09.21,00:00,1.37056,1.37869,1.35571,1.35773,288902
2011.09.22,00:00,1.35774,1.35850,1.33871,1.35043,334817
2011.09.23,00:00,1.35044,1.35667,1.34186,1.34978,294705
2011.09.25,00:00,1.35129,1.35492,1.34880,1.35162,15262
2011.09.26,00:00,1.35162,1.35468,1.33652,1.34952,335755
2011.09.27,00:00,1.34951,1.36665,1.34792,1.35849,316718
2011.09.28,00:00,1.35846,1.36881,1.35196,1.35225,297048
2011.09.29,00:00,1.35225,1.36776,1.35198,1.35951,298167
2011.09.30,00:00,1.35949,1.36002,1.33840,1.33849,261794
2011.10.02,00:00,1.33394,1.33685,1.33311,1.33571,11390
2011.10.03,00:00,1.33571,1.33811,1.31639,1.31899,309377
2011.10.04,00:00,1.31905,1.33688,1.31481,1.33167,347779
2011.10.05,00:00,1.33168,1.33826,1.32599,1.33450,312195
2011.10.06,00:00,1.33434,1.34503,1.32418,1.34265,298061
2011.10.07,00:00,1.34263,1.35242,1.33625,1.33775,259418
2011.10.09,00:00,1.33855,1.34070,1.33775,1.33998,9465
2011.10.10,00:00,1.33999,1.36973,1.33940,1.36262,258553
2011.10.11,00:00,1.36261,1.36833,1.35655,1.36330,276829
2011.10.12,00:00,1.36330,1.38331,1.35837,1.37773,286492
2011.10.13,00:00,1.37775,1.38255,1.36849,1.37520,295373
2011.10.14,00:00,1.37521,1.38935,1.37231,1.38808,251435
2011.10.16,00:00,1.38632,1.38869,1.38624,1.38728,11711
2011.10.17,00:00,1.38730,1.39139,1.37240,1.37447,282123
2011.10.18,00:00,1.37450,1.38156,1.36528,1.37319,308912
2011.10.19,00:00,1.37319,1.38686,1.37249,1.37668,293639
2011.10.20,00:00,1.37668,1.38389,1.36560,1.37938,314556
2011.10.21,00:00,1.37938,1.39006,1.37058,1.38944,263758
2011.10.23,00:00,1.38374,1.38726,1.38301,1.38498,14145
2011.10.24,00:00,1.38498,1.39561,1.38224,1.39192,265195
2011.10.25,00:00,1.39195,1.39592,1.38652,1.38994,278806
2011.10.26,00:00,1.38996,1.39694,1.37996,1.38849,271893
2011.10.27,00:00,1.38849,1.42465,1.38847,1.41981,309518
2011.10.28,00:00,1.41981,1.41981,1.41347,1.41449,243329
2011.10.30,00:00,1.41370,1.41625,1.41369,1.41378,6844
2011.10.31,00:00,1.41377,1.41695,1.38285,1.38587,310384
2011.11.01,00:00,1.38587,1.38705,1.36087,1.36544,352338
2011.11.02,00:00,1.36542,1.38271,1.36529,1.36883,324706
2011.11.03,00:00,1.36881,1.38535,1.36564,1.38221,334813
2011.11.04,00:00,1.38220,1.38653,1.37129,1.37897,264670
2011.11.06,00:00,1.38270,1.38308,1.37766,1.37876,10217
2011.11.07,00:00,1.37876,1.38108,1.36808,1.37588,278078
2011.11.08,00:00,1.37588,1.38467,1.37243,1.38244,254580
2011.11.09,00:00,1.38244,1.38574,1.35217,1.35258,309240
2011.11.10,00:00,1.35258,1.36515,1.34835,1.36088,301811
2011.11.11,00:00,1.36087,1.37946,1.35781,1.37470,242450
2011.11.13,00:00,1.38057,1.38085,1.37727,1.37844,7764
2011.11.14,00:00,1.37842,1.37889,1.35910,1.36240,268478
2011.11.15,00:00,1.36240,1.36405,1.34961,1.35041,289683
2011.11.16,00:00,1.35041,1.35566,1.34216,1.34396,305864
2011.11.17,00:00,1.34393,1.35399,1.34227,1.34539,312067
2011.11.18,00:00,1.34539,1.36138,1.34468,1.35238,270607
2011.11.20,00:00,1.35098,1.35358,1.35051,1.35355,10234
2011.11.21,00:00,1.35355,1.35401,1.34313,1.34834,275118
2011.11.22,00:00,1.34832,1.35671,1.34690,1.35180,259702
2011.11.23,00:00,1.35180,1.35305,1.33201,1.33435,269214
2011.11.24,00:00,1.33434,1.34113,1.33161,1.33295,189725
2011.11.25,00:00,1.33295,1.33328,1.32129,1.32349,230446
2011.11.27,00:00,1.33212,1.33260,1.32908,1.33104,11797
2011.11.28,00:00,1.33096,1.33981,1.32750,1.33143,266217
2011.11.29,00:00,1.33141,1.34394,1.32855,1.33227,272728
2011.11.30,00:00,1.33228,1.35300,1.32593,1.34420,270659
2011.12.01,00:00,1.34420,1.35210,1.34179,1.34660,240339
2011.12.02,00:00,1.34652,1.35357,1.33632,1.33915,202687
2011.12.04,00:00,1.34219,1.34243,1.33969,1.34156,6703
2011.12.05,00:00,1.34156,1.34856,1.33761,1.33864,203781
2011.12.06,00:00,1.33850,1.34266,1.33339,1.34092,233605
2011.12.07,00:00,1.34093,1.34533,1.33509,1.33990,217158
2011.12.08,00:00,1.33990,1.34561,1.32888,1.33455,227972
2011.12.09,00:00,1.33453,1.34328,1.32813,1.33848,221658
2011.12.11,00:00,1.33782,1.33810,1.33595,1.33703,6274
2011.12.12,00:00,1.33703,1.33771,1.31606,1.31637,234126
2011.12.13,00:00,1.31641,1.32363,1.30083,1.30184,273587
